`trackrefcode`,`filem3u8url`,`durationsecond`,`quality`
`spt_0XGXTjdKyNiBCU9hDoQ5cZ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/45a4d114abc9a20e36cc443741b0630f/45a4d114abc9a20e36cc443741b0630f.m3u8`,`215`,`KBPS_128`
`spt_0ybR7aocqRbN0wIosbNA30`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/6d8545f8efe714052ad0b8712c2000a7/6d8545f8efe714052ad0b8712c2000a7.m3u8`,`213`,`KBPS_128`
`spt_11cFoljfVKvq4zXjSHttPd`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/3002b3f07214be1b5683dd98e1fdfc51/3002b3f07214be1b5683dd98e1fdfc51.m3u8`,`252`,`KBPS_128`
`spt_6jMlGxDO62e9NIp5Lfi0UZ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r006/14751d6d3a165a2be1ef7896a9ff564b/14751d6d3a165a2be1ef7896a9ff564b.m3u8`,`233`,`KBPS_128`
`spt_15fvZky4xpo7wWBZxkbs9C`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/0b69907d1ea90629fdce670ef9ddf640/0b69907d1ea90629fdce670ef9ddf640.m3u8`,`249`,`KBPS_128`
`spt_17XJANMwPmza8zv2t2MmFK`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/792df83e87d392ef2d224455a882e011/792df83e87d392ef2d224455a882e011.m3u8`,`228`,`KBPS_128`
`spt_1cGUWwc0GRn93nG5aSzSom`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/2fba3198f7ce64fafbd4a367f7da9d2b/2fba3198f7ce64fafbd4a367f7da9d2b.m3u8`,`196`,`KBPS_128`
`spt_1DThe8gmPzuiEnx2SUhDGH`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/1a688f5e7077f5e3e9424d4249ff6a58/1a688f5e7077f5e3e9424d4249ff6a58.m3u8`,`15`,`KBPS_128`
`spt_1e645b1filW7ajQi19fc5S`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/73c77f076580e8f87a82ec5768819b6b/73c77f076580e8f87a82ec5768819b6b.m3u8`,`299`,`KBPS_128`
`spt_1EhkkwV0JkxpEZxxbklubC`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/0675d2686adac13dc94b695590754419/0675d2686adac13dc94b695590754419.m3u8`,`272`,`KBPS_128`
`spt_017gD8wN5xQPLZakeHNefi`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/77f8e938c1e17413e9cb43c27da78a97/77f8e938c1e17413e9cb43c27da78a97.m3u8`,`248`,`KBPS_128`
`spt_01WDJ9gcaXFuNzY5ir9CaE`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/61c8cc2c2d415b60808812a4e3449430/61c8cc2c2d415b60808812a4e3449430.m3u8`,`194`,`KBPS_128`
`spt_080Rv8SWQoXSpAA0obcadl`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/794c773f3aac6048fe8d0e7ab07ee3c9/794c773f3aac6048fe8d0e7ab07ee3c9.m3u8`,`317`,`KBPS_128`
`spt_0b8h0SnliFnzudr9Hl8MTS`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/16cccfadd790ced9836a6568c9fe36f8/16cccfadd790ced9836a6568c9fe36f8.m3u8`,`234`,`KBPS_128`
`spt_0essEIuNWQpmVGdQ7X7Dff`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/6c2f7dd957e37a52fd8e85abf33caf26/6c2f7dd957e37a52fd8e85abf33caf26.m3u8`,`281`,`KBPS_128`
`spt_0ET2rdeDWwYapDIrWNoQxd`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/3173adcf708655745048afb52aabf0d8/3173adcf708655745048afb52aabf0d8.m3u8`,`282`,`KBPS_128`
`spt_0G4bel5CUXrIsIWp3t0r3Q`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/5a8f52022d21ccc1a16aeb2e769ef59f/5a8f52022d21ccc1a16aeb2e769ef59f.m3u8`,`202`,`KBPS_128`
`spt_0gAFmWljzwXxiiBelZCjlB`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/3a9f9ecb513d756c1e252ed1b08e91a1/3a9f9ecb513d756c1e252ed1b08e91a1.m3u8`,`362`,`KBPS_128`
`spt_0gFYwxR637ExuzVmpw0rgb`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/7cf0ea74496b603aedf2ce102c63dc3c/7cf0ea74496b603aedf2ce102c63dc3c.m3u8`,`275`,`KBPS_128`
`spt_0iY8MhS5veAsqJVOza3myr`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/49bd875bb13442de513c4597ffc133ee/49bd875bb13442de513c4597ffc133ee.m3u8`,`302`,`KBPS_128`
`spt_0jSVm2nFv1wCVKMUithbyp`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/0ef4409f82534d134e89a283f505c251/0ef4409f82534d134e89a283f505c251.m3u8`,`189`,`KBPS_128`
`spt_0mHYPrGE68uiqkLUgKguBz`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/51ea6e3fa1595352504afe5893796ae5/51ea6e3fa1595352504afe5893796ae5.m3u8`,`275`,`KBPS_128`
`spt_0NVgTvEGnqBZ0yy8am42Md`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/784ade519c8b011b687eab46460c3039/784ade519c8b011b687eab46460c3039.m3u8`,`254`,`KBPS_128`
`spt_0q5YHK78cbTrcemeEg95j6`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/39a660048489ae063eb5d6d7b05d12a5/39a660048489ae063eb5d6d7b05d12a5.m3u8`,`193`,`KBPS_128`
`spt_0qNj8RzU4R1FrhSwq7MS1B`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/0f36dcf44e349fb0f25e455d5d612e00/0f36dcf44e349fb0f25e455d5d612e00.m3u8`,`369`,`KBPS_128`
`spt_0GkX93S3AcPxHm4FGxJSv6`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/0c0976c410d168ccf44ba4a30e6b3857/0c0976c410d168ccf44ba4a30e6b3857.m3u8`,`235`,`KBPS_128`
`spt_0oF9v0UsHsWan9GHhQaO7f`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/6ed71109dbd7e8aef40b82e1326c890d/6ed71109dbd7e8aef40b82e1326c890d.m3u8`,`265`,`KBPS_128`
`spt_0t4ZpL8yZCj75NIshsvMbz`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/744bbdf5b8c9321b56f25f91b646e86c/744bbdf5b8c9321b56f25f91b646e86c.m3u8`,`224`,`KBPS_128`
`spt_0ubNKoDsu5x8FAauHprarb`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/393e2cf2de7a2c4a71b3d84d347879e8/393e2cf2de7a2c4a71b3d84d347879e8.m3u8`,`311`,`KBPS_128`
`spt_0UbTcUTwA4BME0ueNQB12H`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/7d9fcfe0a6b0bcb96a025af990a8c8ca/7d9fcfe0a6b0bcb96a025af990a8c8ca.m3u8`,`220`,`KBPS_128`
`spt_0XUAbmSiZgjzEpTvzRSkEM`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/81b72021f1c8a320a68485abbd59c7a0/81b72021f1c8a320a68485abbd59c7a0.m3u8`,`218`,`KBPS_128`
`spt_10TuGXpXoafC779F8p0YJn`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/2b413bef16c447398f938eaac3b99cbd/2b413bef16c447398f938eaac3b99cbd.m3u8`,`289`,`KBPS_128`
`spt_1BylKrxC94kHMSrFF2ZTOK`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/5846e8748c5573a9b8828c7c00972103/5846e8748c5573a9b8828c7c00972103.m3u8`,`275`,`KBPS_128`
`spt_1cWu9xZOS3B09iocsOAk0U`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/9d65e6088d3d56d9322f04f5bed6b1b0/9d65e6088d3d56d9322f04f5bed6b1b0.m3u8`,`240`,`KBPS_128`
`spt_1Yfhr5vHnDgu5KnbXARSeV`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/9273b0d1cc6ba7067f096d2ab6210a1b/9273b0d1cc6ba7067f096d2ab6210a1b.m3u8`,`237`,`KBPS_128`
`spt_090r3G30zhEIbfJarqqkmB`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/90bdfd9b4cfbe03e2ab7f3abd8ebe76f/90bdfd9b4cfbe03e2ab7f3abd8ebe76f.m3u8`,`281`,`KBPS_128`
`spt_0A3R8yEM1tBs2tpOIaBUDs`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/4542bfb6910701098a66f6d3073f8efc/4542bfb6910701098a66f6d3073f8efc.m3u8`,`282`,`KBPS_128`
`spt_0A965k9gSwrIAUVsgRtGU0`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/5061b477fc9c6efa00cb73659cb1cb8e/5061b477fc9c6efa00cb73659cb1cb8e.m3u8`,`279`,`KBPS_128`
`spt_0buwBssmvemFFfhmTB5irQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/56e702e685a967d8d1b098f48ec5d5f9/56e702e685a967d8d1b098f48ec5d5f9.m3u8`,`200`,`KBPS_128`
`spt_0d5gILNgbEdAxHPP2UolI0`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/339a8575d6c3adb8cedc4cffc7c896d5/339a8575d6c3adb8cedc4cffc7c896d5.m3u8`,`260`,`KBPS_128`
`spt_0fKr1RsHKHGIsY5uXp5uRF`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/5c7d774ea5bee5ba0369b4a8567e005e/5c7d774ea5bee5ba0369b4a8567e005e.m3u8`,`274`,`KBPS_128`
`spt_0GSrvOiEMYsCUnTQPwcAXi`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/253b1d696fa1ea19e81295aae23c2c83/253b1d696fa1ea19e81295aae23c2c83.m3u8`,`260`,`KBPS_128`
`spt_0JY0lfGgmgFuFttqrN2Em8`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/8b0d60e078c42ebad96c72b89fc9ca1f/8b0d60e078c42ebad96c72b89fc9ca1f.m3u8`,`306`,`KBPS_128`
`spt_1O7hfjL4jBQxvAhoH8H5tL`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/9fc00e4bfa64be1de976ddfdbdeb48a5/9fc00e4bfa64be1de976ddfdbdeb48a5.m3u8`,`194`,`KBPS_128`
`spt_0lusbQ9kOulCOMhsTtully`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/5d8bcb7b62fb4e46827b10c417885018/5d8bcb7b62fb4e46827b10c417885018.m3u8`,`271`,`KBPS_128`
`spt_0MSVq16nk7MsYP7wfmX9CS`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/734bdff556b4c7ac3109013b03466d1c/734bdff556b4c7ac3109013b03466d1c.m3u8`,`330`,`KBPS_128`
`spt_1ecsVCB3IFiZmlGxO1WdqS`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/2304d206a5b1810e4fe68ad7790dd437/2304d206a5b1810e4fe68ad7790dd437.m3u8`,`185`,`KBPS_128`
`spt_0QtS2YtIfuEihsrOJTLQq3`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/9eaec7da1e3a7f208e8d731409c4096a/9eaec7da1e3a7f208e8d731409c4096a.m3u8`,`413`,`KBPS_128`
`spt_0Rk3fGISyul0M90FxexQkq`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/5aead4585e56091e9a83985ee2de3557/5aead4585e56091e9a83985ee2de3557.m3u8`,`205`,`KBPS_128`
`spt_0RzTdDlmG5xfksNbp6SZ1K`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/24dd0f6c47bb5a04606379e5526d5740/24dd0f6c47bb5a04606379e5526d5740.m3u8`,`195`,`KBPS_128`
`spt_0SowdgOSm6BastSQ7dDisA`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/514ca1adc66174a3c14e45f3c7e09613/514ca1adc66174a3c14e45f3c7e09613.m3u8`,`171`,`KBPS_128`
`spt_0T8iR5cr4mbKae51DMXl6h`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/50c4994ce56178890b28d6f586c1b615/50c4994ce56178890b28d6f586c1b615.m3u8`,`254`,`KBPS_128`
`spt_0TAEZOaoZx5LBXEkePNrt4`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/2e1802198ae584ffbdecaee6cac93c17/2e1802198ae584ffbdecaee6cac93c17.m3u8`,`267`,`KBPS_128`
`spt_0vBNVeAil8GeD2O76ydbwk`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/23f318fc77c719a7c31178096b8e7a60/23f318fc77c719a7c31178096b8e7a60.m3u8`,`260`,`KBPS_128`
`spt_0w8hawIcpRaOLKVnFs8Abe`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/853f723e336b5d66de972c2a14436613/853f723e336b5d66de972c2a14436613.m3u8`,`57`,`KBPS_128`
`spt_0ZnN9KAMhFDYyytM5VuN3M`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/311aa4e3aa156e3ffb11caebd4c99662/311aa4e3aa156e3ffb11caebd4c99662.m3u8`,`345`,`KBPS_128`
`spt_13BS49GTQBjnIljo4NuZG5`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/1318a67ea908d1d5115f3e5287b4b046/1318a67ea908d1d5115f3e5287b4b046.m3u8`,`271`,`KBPS_128`
`spt_1DUmrCgbgDRsX8wSFErM7I`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/1dd54512f8fd6ed9205928529faf76a4/1dd54512f8fd6ed9205928529faf76a4.m3u8`,`282`,`KBPS_128`
`spt_05nFSGa603eOMRO6MHoGeN`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/1939dcd327d012fb09e09d29c65e7d08/1939dcd327d012fb09e09d29c65e7d08.m3u8`,`323`,`KBPS_128`
`spt_02fKj4He0UVECRfYkIT4EJ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/00df9c14907e3e6f89a193d0e9af5d0c/00df9c14907e3e6f89a193d0e9af5d0c.m3u8`,`252`,`KBPS_128`
`spt_20ZmsRTQsdwqOVszQ0QDM8`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/81fc461150bbfd099245cb36c24d46bf/81fc461150bbfd099245cb36c24d46bf.m3u8`,`226`,`KBPS_128`
`spt_06hhjDY0UGQNMpIwM9H3pj`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/9ee4065ce4324799caf2cb5fa0a57f9b/9ee4065ce4324799caf2cb5fa0a57f9b.m3u8`,`244`,`KBPS_128`
`spt_0E0sZ2VxeP4klcbbYaT6l7`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/7b62a86458016ffa1748c64e333447af/7b62a86458016ffa1748c64e333447af.m3u8`,`286`,`KBPS_128`
`spt_0hV6gde8S69K0O0v45EwlM`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/0cc10031b5e856a6b616b9bb20725f60/0cc10031b5e856a6b616b9bb20725f60.m3u8`,`216`,`KBPS_128`
`spt_0m6h118zgKjRKaBcuaBIaw`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/742df35cc4d7863169cbfb6b7c3f32f5/742df35cc4d7863169cbfb6b7c3f32f5.m3u8`,`238`,`KBPS_128`
`spt_1Z4cpxmVhky4exhaikaTBK`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r001/b58c7dff83af08745af8f7fc004a832e/b58c7dff83af08745af8f7fc004a832e.m3u8`,`265`,`KBPS_128`
`spt_0nytFVdzZrhH2Oggrn5BwE`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/2c0cecb0469ad3358c09846bb369c1c5/2c0cecb0469ad3358c09846bb369c1c5.m3u8`,`294`,`KBPS_128`
`spt_0QghgO3LUSqU2qQ1CkZoqe`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/07dcaf92ab2954ac711cfaaea375a5b6/07dcaf92ab2954ac711cfaaea375a5b6.m3u8`,`291`,`KBPS_128`
`spt_0tojnWDsiio86pqO9yslZQ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/2638a1557cbe71da137b1965ec80d9e6/2638a1557cbe71da137b1965ec80d9e6.m3u8`,`341`,`KBPS_128`
`spt_3euZX1ybW4s9eneqpzYTEf`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/ca73bd065b0e86e25cf2baa804b28d34/ca73bd065b0e86e25cf2baa804b28d34.m3u8`,`335`,`KBPS_128`
`spt_0UquwMiBtJgihYDogRqqIy`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/06c8fbde17953e0bffc1fde226df5a99/06c8fbde17953e0bffc1fde226df5a99.m3u8`,`243`,`KBPS_128`
`spt_0W1sEaLHThmN6oxEQiMziO`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/9ccd8f874afa7639b70baeffd654bcad/9ccd8f874afa7639b70baeffd654bcad.m3u8`,`174`,`KBPS_128`
`spt_0Wa7sxhwZRCB7tqjlbfpES`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/4098b129351b606bde0f490b6fdcd6e9/4098b129351b606bde0f490b6fdcd6e9.m3u8`,`295`,`KBPS_128`
`spt_0Wl3s4yK1ElozuUDO7o5qA`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/2af47c77e752e76bd219c6fbbcabb4fa/2af47c77e752e76bd219c6fbbcabb4fa.m3u8`,`224`,`KBPS_128`
`spt_0yeWTZ1qqM2BlKK3RsuoeA`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/20a1e48f052acb06b89fcd1ad06a3a0f/20a1e48f052acb06b89fcd1ad06a3a0f.m3u8`,`90`,`KBPS_128`
`spt_0YzZ8BOGIcuJL8Z4RxbQBS`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/4a2bdf490b29d53ceeb83f7d34f0ab68/4a2bdf490b29d53ceeb83f7d34f0ab68.m3u8`,`264`,`KBPS_128`
`spt_15RxTo2Y6Vy7Set7h1hYtn`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/08f3163cedbeb39149c81e75656b9c17/08f3163cedbeb39149c81e75656b9c17.m3u8`,`193`,`KBPS_128`
`spt_16Z2dULYVzRfNxIe38DNCg`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/5c7358bcfab6605177602aa9fb00682b/5c7358bcfab6605177602aa9fb00682b.m3u8`,`292`,`KBPS_128`
`spt_17p6KAZ5WqNqtICnpx2FzZ`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/2152fdc8de34a8d702a251fe66b38c42/2152fdc8de34a8d702a251fe66b38c42.m3u8`,`210`,`KBPS_128`
`spt_1AQv5YzxV9XJ1CygpW99kG`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/84d4808c3fe7523c6a2047931f2387aa/84d4808c3fe7523c6a2047931f2387aa.m3u8`,`337`,`KBPS_128`
`spt_1b84GX3l8b3TdaiL6sDFiC`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/0d8195a6ad94d84bb5742723633d1131/0d8195a6ad94d84bb5742723633d1131.m3u8`,`262`,`KBPS_128`
`spt_1CSPBu4t7mU9V70T14pjub`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/9d76555061339ad2f3e7fb2a81a010d0/9d76555061339ad2f3e7fb2a81a010d0.m3u8`,`212`,`KBPS_128`
`spt_1curojYaNH4etUFUvHrEBS`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/37b632ca6beca73f2fd0eea8324d5a6b/37b632ca6beca73f2fd0eea8324d5a6b.m3u8`,`190`,`KBPS_128`
`spt_1egSj83G00A1G4rlRp6IyK`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/4b9f46251264cd7ce16f64d761faf8cf/4b9f46251264cd7ce16f64d761faf8cf.m3u8`,`266`,`KBPS_128`
`spt_5VEbCBsWrWI2I5OQhDrNJF`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/0cb106ec660f02898802acfe25da409f/0cb106ec660f02898802acfe25da409f.m3u8`,`309`,`KBPS_128`
`spt_0LKF38ayHhAim0Ycvz1dB8`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/6e2e1db0d97efa5bc89e42709b2930d1/6e2e1db0d97efa5bc89e42709b2930d1.m3u8`,`216`,`KBPS_128`
`spt_0a6JY1qZMLzjq9yh7Hu18J`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/4e29022a2289db82538caa66c5ec4946/4e29022a2289db82538caa66c5ec4946.m3u8`,`253`,`KBPS_128`
`spt_0k7PJosSe9xQKQLI36P2Pt`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/1d551e2c83faba15898719811ff13c65/1d551e2c83faba15898719811ff13c65.m3u8`,`251`,`KBPS_128`
`spt_0KoM7TmyUxQfjRIHgvi4aY`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/946ec680137b2f65874a131a46606f8c/946ec680137b2f65874a131a46606f8c.m3u8`,`425`,`KBPS_128`
`spt_0N5q2Sg6SUf7ga30dmsMtd`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/399a027e53abafe081f68cc609ee3535/399a027e53abafe081f68cc609ee3535.m3u8`,`163`,`KBPS_128`
`spt_0PcydKNpMjC1Yygy6CdQhr`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/78eaaaef8b3313a39ec3eae38f2d340a/78eaaaef8b3313a39ec3eae38f2d340a.m3u8`,`243`,`KBPS_128`
`spt_0prOuqqTmA1FNYIMyj18Go`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/4c3bde159b80e2e249be52f3cedadb6b/4c3bde159b80e2e249be52f3cedadb6b.m3u8`,`196`,`KBPS_128`
`spt_0UosmP1soNyhmIsvlWk2V0`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/32aba9c4ed278b74de38f4c91629466a/32aba9c4ed278b74de38f4c91629466a.m3u8`,`187`,`KBPS_128`
`spt_0UpSo64iok4MNRE0i2rLwg`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/0a4cc6b7d97061924da6790f40f2d79e/0a4cc6b7d97061924da6790f40f2d79e.m3u8`,`279`,`KBPS_128`
`spt_0vN4whm3pIStU10bnN3jPl`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/4a6fffba9b1164668a0ca75bba1abbce/4a6fffba9b1164668a0ca75bba1abbce.m3u8`,`359`,`KBPS_128`
`spt_0ydSfnv2NZalXcO5DZpKLe`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/331b694413b7a73b18735d252b2fb9bb/331b694413b7a73b18735d252b2fb9bb.m3u8`,`271`,`KBPS_128`
`spt_119TASvZLKnX1zSU6WYCkj`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/4d2347c8d2244283574a9078e0575782/4d2347c8d2244283574a9078e0575782.m3u8`,`240`,`KBPS_128`
`spt_170rgKlUsQb3BueQNUu729`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/1eca050e9a39f64055319e532ad8e7d2/1eca050e9a39f64055319e532ad8e7d2.m3u8`,`155`,`KBPS_128`
`spt_19GoZLn1hAuUfuaVPXnkLq`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/24d3399c51bfe68fa0bfa63480e514bf/24d3399c51bfe68fa0bfa63480e514bf.m3u8`,`327`,`KBPS_128`
`spt_0LMACPLqTiXRVmqgDHIzz0`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r005/7174bd06c081358fb2c2f3c86eda8ae5/7174bd06c081358fb2c2f3c86eda8ae5.m3u8`,`226`,`KBPS_128`
`spt_1bAhcPXrt9BrROuNfThsLt`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/1b086f309896a8e96d5b9418a3784298/1b086f309896a8e96d5b9418a3784298.m3u8`,`243`,`KBPS_128`
`spt_1bJyP6QRII72BH4dRtvq1s`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/12b99a0a7ec613fbcb0393e927d4e6f3/12b99a0a7ec613fbcb0393e927d4e6f3.m3u8`,`165`,`KBPS_128`
`spt_00J1RM1uxx86hOR52nyI7U`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/25dff1c02f5c0ab65911b7c08ceba257/25dff1c02f5c0ab65911b7c08ceba257.m3u8`,`264`,`KBPS_128`
`spt_1CefOhiwq8tnlfwCUlrKIR`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/67e081eda15f2307860885f703c4aec1/67e081eda15f2307860885f703c4aec1.m3u8`,`282`,`KBPS_128`
`spt_028SfaA46TpdWrlGNnobij`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/2f10ce40e760c6f02c343a0398107838/2f10ce40e760c6f02c343a0398107838.m3u8`,`123`,`KBPS_128`
`spt_1dSml8PHIjLz9s1fx7YRml`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/9e9fabae61bbaf10f39bb4c1460d19bf/9e9fabae61bbaf10f39bb4c1460d19bf.m3u8`,`213`,`KBPS_128`
`spt_1ecRcvBYTA5XE2lJGbLLgu`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/4dd10357462c941a050e5527453f1d49/4dd10357462c941a050e5527453f1d49.m3u8`,`275`,`KBPS_128`
`spt_02Ivwnmhppo7GSX0wHDidv`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/509d1f426916a704729de27111166c45/509d1f426916a704729de27111166c45.m3u8`,`302`,`KBPS_128`
`spt_02lIJXLayNytKQ2AUImJlO`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/8dbd46f2c8954f1689414b96ad803fd2/8dbd46f2c8954f1689414b96ad803fd2.m3u8`,`205`,`KBPS_128`
`spt_05m4atMU9YaW8Fc4Xcvfqa`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/5126da3605569ec9999919e50c0e0500/5126da3605569ec9999919e50c0e0500.m3u8`,`222`,`KBPS_128`
`spt_0XvRAlcQBGhwA0kdBVyrMf`,`https://raw.githubusercontent.com/vutiendat3601/cdn/_/aud/r000/049f1d71d6b164d68557a022f92ee461/049f1d71d6b164d68557a022f92ee461.m3u8`,`364`,`KBPS_128`
